Protocol,NumNodes,NodeSpeed,Source,Destination,PauseTime,AreaSize,TrafficType,PacketSize,TxRange,RxRange,SimTime,TrafficLoad,PDR,Throughput (kbps),AvgDelay (ms),LossRate,RoutingOverhead,PerformanceClass,EnergyUsed (J)
DSDV,10,5,0,1,3,262,UDP,512,69,73,22,30,0,0,0,0.476,1,Low,180.205
DSDV,10,5,0,1,0,280,UDP,640,83,79,17,28,1,1019.565,0.932,0,1,High,140.638
DSDV,10,1,0,1,2,271,UDP,768,97,86,16,44,0,0,0,0.267,1,Low,131.054
DSDV,10,20,0,1,2,259,UDP,896,64,79,25,39,0,0,0,0.542,1,Low,204.763
DSDV,10,20,0,1,5,229,UDP,768,78,52,16,28,0,0,0,0.267,1,Low,131.069
DSDV,10,20,0,1,5,250,UDP,512,64,51,21,36,0,0,0,0.45,1,Low,171.999
DSDV,10,10,0,1,4,286,UDP,896,58,92,25,89,0,0,0,0.542,1,Low,204.762
DSDV,10,10,0,1,5,255,UDP,512,74,81,16,41,0,0,0,0.267,1,Low,131.052
DSDV,10,5,0,1,3,300,UDP,512,73,74,20,18,0,0,0,0.421,1,Low,163.813
DSDV,10,15,0,1,5,233,UDP,640,92,59,24,68,0,0,0,0.522,1,Low,196.569
DSDV,10,10,0,1,0,205,UDP,768,72,58,15,69,0,0,0,0.214,1,Low,122.861
DSDV,10,1,0,1,2,232,UDP,768,99,68,23,95,0,0,0,0.5,1,Low,188.383
DSDV,10,5,0,1,2,297,UDP,640,53,96,22,71,0,0,0,0.476,1,Low,180.189
DSDV,10,5,0,1,0,238,UDP,640,69,99,18,87,0,0,0,0.353,1,Low,147.436
DSDV,10,20,0,1,1,206,UDP,768,56,89,23,70,0,0,0,0.5,1,Low,188.383
DSDV,10,20,0,1,2,241,UDP,640,91,80,24,89,0,0,0,0.522,1,Low,196.577
DSDV,10,15,0,1,4,204,UDP,512,79,83,21,61,0,0,0,0.45,1,Low,172.009
DSDV,10,20,0,1,5,219,UDP,896,85,98,18,84,0.38,382.638,504.958,0.217,1,Low,154.245
DSDV,10,15,0,1,2,267,UDP,640,89,96,15,79,1,1019.535,7.054,0,1,High,125.35
DSDV,10,10,0,1,4,251,UDP,640,74,60,24,39,0,0,0,0.522,1,Low,196.575
DSDV,10,1,0,1,0,216,UDP,640,60,72,17,59,1,1019.565,0.912,0,1,High,140.651
DSDV,10,1,0,1,1,241,UDP,896,73,75,22,95,0,0,0,0.476,1,Low,180.195
DSDV,10,15,0,1,1,297,UDP,768,83,52,22,92,0,0,0,0.476,1,Low,180.197
DSDV,10,10,0,1,3,271,UDP,640,63,70,16,52,0,0,0,0.267,1,Low,131.05
DSDV,10,5,0,1,1,253,UDP,512,95,88,25,26,0,0,0,0.542,1,Low,204.767
DSDV,10,5,0,1,4,279,UDP,768,71,71,19,5,0,0,0,0.389,1,Low,155.627
DSDV,10,15,0,1,4,202,UDP,640,98,89,19,80,0,0,0,0.389,1,Low,155.637
DSDV,10,10,0,1,1,284,UDP,512,68,65,19,60,0,0,0,0.389,1,Low,155.629
DSDV,10,10,0,1,4,293,UDP,896,100,54,19,61,0,0,0,0.389,1,Low,155.629
DSDV,10,15,0,1,5,257,UDP,640,73,74,19,35,0,0,0,0.389,1,Low,155.628
DSDV,10,5,0,1,3,294,UDP,768,60,63,20,19,0,0,0,0.421,1,Low,163.812
DSDV,10,1,0,1,4,228,UDP,768,61,91,20,75,0,0,0,0.421,1,Low,163.81
DSDV,10,5,0,1,1,262,UDP,640,94,92,25,14,0,0,0,0.542,1,Low,204.759
DSDV,10,20,0,1,5,277,UDP,896,58,53,19,33,0,0,0,0.389,1,Low,155.631
DSDV,10,20,0,1,5,226,UDP,896,54,77,24,44,0,0,0,0.522,1,Low,196.573
DSDV,10,15,0,1,2,255,UDP,896,55,62,16,37,0,0,0,0.267,1,Low,131.053
DSDV,10,15,0,1,5,215,UDP,768,83,95,17,62,0,0,0,0.312,1,Low,139.249
DSDV,10,15,0,1,3,210,UDP,640,77,87,25,51,0,0,0,0.542,1,Low,204.778
DSDV,10,15,0,1,5,249,UDP,768,83,97,17,21,0,0,0,0.312,1,Low,139.249
DSDV,10,10,0,1,2,208,UDP,640,53,74,20,61,0,0,0,0.421,1,Low,163.812
DSDV,10,5,0,1,5,246,UDP,768,98,59,25,97,0,0,0,0.541,1,Low,204.76
DSDV,10,20,0,1,3,282,UDP,512,99,73,17,41,0,0,0,0.312,1,Low,139.246
DSDV,10,15,0,1,2,262,UDP,768,67,82,22,31,0,0,0,0.476,1,Low,180.199
DSDV,10,15,0,1,2,294,UDP,768,53,91,23,36,0,0,0,0.5,1,Low,188.382
DSDV,10,10,0,1,4,275,UDP,896,61,59,25,79,0,0,0,0.542,1,Low,204.79
DSDV,10,20,0,1,2,285,UDP,896,100,63,16,25,0,0,0,0.267,1,Low,131.054
DSDV,10,10,0,1,0,246,UDP,896,59,52,21,48,0,0,0,0.45,1,Low,172.01
DSDV,10,5,0,1,2,214,UDP,768,88,90,23,34,0,0,0,0.5,1,Low,188.386
DSDV,10,10,0,1,3,226,UDP,768,72,89,16,9,0,0,0,0.267,1,Low,131.053
DSDV,10,20,0,1,4,201,UDP,512,62,79,21,72,0,0,0,0.45,1,Low,172.019
DSDV,10,20,0,1,5,293,UDP,768,81,75,22,40,0,0,0,0.476,1,Low,180.194
DSDV,10,1,0,1,4,272,UDP,640,70,72,23,90,0,0,0,0.5,1,Low,188.383
DSDV,10,5,0,1,1,296,UDP,896,75,88,23,23,0,0,0,0.5,1,Low,188.379
DSDV,10,5,0,1,3,270,UDP,896,61,96,15,32,0.999,1007.528,1.248,0,1,High,123.807
DSDV,10,15,0,1,3,271,UDP,640,66,53,15,34,0,0,0,0.214,1,Low,122.867
DSDV,10,10,0,1,5,210,UDP,896,84,83,15,23,0.999,1007.528,1.214,0,1,High,124.191
DSDV,10,10,0,1,3,299,UDP,512,68,74,19,16,0,0,0,0.389,1,Low,155.619
DSDV,10,10,0,1,2,220,UDP,896,83,72,22,77,0,0,0,0.476,1,Low,180.194
DSDV,10,20,0,1,5,224,UDP,896,68,76,25,67,1,1007.341,1.136,0,1,High,206.633
DSDV,10,15,0,1,4,211,UDP,896,66,72,25,31,0,0,0,0.542,1,Low,204.787
DSDV,10,1,0,1,3,259,UDP,512,87,87,18,26,0,0,0,0.353,1,Low,147.425
DSDV,10,15,0,1,1,270,UDP,768,100,95,21,44,0,0,0,0.45,1,Low,172.002
DSDV,10,10,0,1,4,263,UDP,640,74,54,15,26,0,0,0,0.214,1,Low,122.855
DSDV,10,1,0,1,4,281,UDP,640,56,67,15,51,1,1019.605,0.971,0,1,High,123.895
DSDV,10,10,0,1,3,278,UDP,768,52,54,17,50,0,0,0,0.312,1,Low,139.244
DSDV,10,1,0,1,0,202,UDP,768,89,69,21,78,1,1012.434,1.029,0,1,High,174.474
DSDV,10,1,0,1,0,283,UDP,512,87,79,17,100,0,0,0,0.312,1,Low,139.238
DSDV,10,10,0,1,4,278,UDP,640,70,66,23,99,0,0,0,0.5,1,Low,188.387
DSDV,10,20,0,1,3,205,UDP,640,87,75,18,29,0,0,0,0.353,1,Low,147.432
DSDV,10,15,0,1,5,296,UDP,640,57,90,24,46,0,0,0,0.522,1,Low,196.571
DSDV,10,1,0,1,5,262,UDP,896,57,87,16,22,0,0,0,0.267,1,Low,131.056
DSDV,10,15,0,1,4,285,UDP,768,74,67,21,58,0,0,0,0.45,1,Low,172.006
DSDV,10,20,0,1,5,230,UDP,512,72,96,24,51,0,0,0,0.522,1,Low,196.574
DSDV,10,10,0,1,2,250,UDP,640,62,52,24,7,0,0,0,0.522,1,Low,196.581
DSDV,10,5,0,1,0,282,UDP,896,63,97,25,38,0,0,0,0.542,1,Low,204.761
DSDV,10,20,0,1,4,222,UDP,512,89,94,20,42,0,0,0,0.421,1,Low,163.841
DSDV,10,1,0,1,0,279,UDP,896,67,99,20,84,0,0,0,0.421,1,Low,163.812
DSDV,10,5,0,1,2,217,UDP,768,53,56,20,90,0,0,0,0.421,1,Low,163.812
DSDV,10,10,0,1,2,200,UDP,896,77,54,19,39,1,1007.429,1.179,0,1,High,157.31
DSDV,10,20,0,1,4,293,UDP,512,51,68,24,15,0,0,0,0.522,1,Low,196.583
DSDV,10,1,0,1,0,246,UDP,768,70,59,19,36,0,0,0,0.389,1,Low,155.624
DSDV,10,10,0,1,1,297,UDP,768,79,88,21,74,0,0,0,0.45,1,Low,172.005
DSDV,10,20,0,1,3,289,UDP,896,73,55,19,99,0,0,0,0.389,1,Low,155.619
DSDV,10,20,0,1,5,234,UDP,640,78,88,21,34,0,0,0,0.45,1,Low,172.001
DSDV,10,15,0,1,4,250,UDP,768,97,51,23,82,1,1012.41,0.994,0,1,High,190.177
DSDV,10,5,0,1,2,251,UDP,768,55,91,19,65,0,0,0,0.389,1,Low,155.625
DSDV,10,10,0,1,2,200,UDP,896,100,93,18,39,0,0,0,0.353,1,Low,147.434
DSDV,10,5,0,1,0,280,UDP,896,53,58,17,57,0,0,0,0.312,1,Low,139.24
DSDV,10,5,0,1,3,255,UDP,896,91,87,19,30,0,0,0,0.389,1,Low,155.625
DSDV,10,10,0,1,2,259,UDP,768,82,52,23,17,1,1012.41,1.008,0,1,High,189.879
DSDV,10,15,0,1,5,221,UDP,512,90,100,15,26,0,0,0,0.214,1,Low,122.856
DSDV,10,15,0,1,3,211,UDP,768,92,64,17,75,0,0,0,0.312,1,Low,139.265
DSDV,10,1,0,1,3,284,UDP,512,57,76,17,60,0,0,0,0.312,1,Low,139.249
DSDV,10,15,0,1,4,277,UDP,512,99,74,15,3,1,1030.221,0.88,0,1,High,124.183
DSDV,10,1,0,1,4,226,UDP,896,57,96,21,24,0,0,0,0.45,1,Low,172.007
DSDV,10,15,0,1,1,227,UDP,896,86,67,25,91,0,0,0,0.542,1,Low,204.781
DSDV,20,15,0,1,1,232,UDP,768,59,65,20,72,0,0,0,0.421,1,Low,327.678
DSDV,20,1,0,1,3,272,UDP,896,96,62,25,87,0.959,966.062,31.697,0,1,High,415.005
DSDV,20,20,0,1,0,242,UDP,768,64,80,20,64,0,0,0,0.421,1,Low,327.646
DSDV,20,10,0,1,3,256,UDP,640,79,91,16,65,1,1019.584,0.934,0,1,High,263.467
DSDV,20,10,0,1,4,227,UDP,896,97,87,17,82,0,0,0,0.312,1,Low,278.558
DSDV,20,5,0,1,2,212,UDP,896,94,98,18,44,1,1007.449,1.196,0,1,High,296.076
DSDV,20,20,0,1,4,216,UDP,512,100,66,17,64,0.126,130.178,507.939,0.273,1,Low,288.55
DSDV,20,15,0,1,5,207,UDP,640,97,60,19,100,1,1019.534,1.042,0,1,High,314.102
DSDV,20,20,0,1,1,265,UDP,896,66,59,23,51,0,0,0,0.5,1,Low,376.853
DSDV,20,10,0,1,4,257,UDP,768,60,68,22,61,0.103,104.309,490.838,0.476,1,Low,363.714
DSDV,20,20,0,1,1,204,UDP,640,81,72,19,22,0,0,0,0.389,1,Low,311.383
DSDV,20,10,0,1,1,225,UDP,896,83,59,23,48,0,0,0,0.5,1,Low,376.876
DSDV,20,1,0,1,5,256,UDP,896,53,56,23,87,0,0,0,0.5,1,Low,376.783
DSDV,20,15,0,1,2,201,UDP,768,94,50,20,93,1,1012.449,5.702,0,1,High,330.482
DSDV,20,10,0,1,2,220,UDP,512,77,80,15,55,0,0,0,0.214,1,Low,245.747
DSDV,20,15,0,1,5,264,UDP,512,50,94,22,18,0,0,0,0.476,1,Low,360.414
DSDV,20,20,0,1,5,222,UDP,512,75,68,16,23,0.808,832.613,49.614,0.192,1,High,268.205
DSDV,20,5,0,1,5,243,UDP,896,85,100,23,72,0,0,0,0.5,1,Low,376.821
DSDV,20,1,0,1,1,254,UDP,512,63,71,24,67,0.133,137.264,915.475,0.448,1,Low,409.063
DSDV,20,15,0,1,0,272,UDP,512,52,56,23,87,1,1030.088,7.043,0,1,High,381.943
DSDV,20,20,0,1,4,265,UDP,512,87,85,17,40,0,0,0,0.312,1,Low,278.551
DSDV,20,10,0,1,3,206,UDP,768,88,57,21,32,1,1012.381,8.872,0,1,High,348.59
DSDV,20,15,0,1,5,267,UDP,896,67,55,15,26,0,0,0,0.214,1,Low,245.738
DSDV,20,1,0,1,2,228,UDP,512,99,94,16,26,0,0,0,0.267,1,Low,262.17
DSDV,20,5,0,1,2,253,UDP,512,92,64,22,84,0.204,210.549,1303.949,0.371,1,Low,373.123
DSDV,20,15,0,1,1,293,UDP,768,51,67,18,45,1,1012.482,1.076,0,1,High,296.505
DSDV,20,5,0,1,0,264,UDP,768,58,89,17,61,1,1012.434,12.23,0,1,High,282.134
DSDV,20,1,0,1,0,207,UDP,512,69,67,25,36,0,0,0,0.542,1,Low,409.659
DSDV,20,1,0,1,4,226,UDP,640,62,82,19,41,0,0,0,0.389,1,Low,311.288
DSDV,20,20,0,1,5,283,UDP,512,55,88,21,41,1,1030.1,4.505,0,1,High,347.517
DSDV,20,20,0,1,3,225,UDP,512,52,55,17,24,1,1030.189,0.929,0,1,High,280.277
DSDV,20,5,0,1,5,273,UDP,768,99,87,15,87,0,0,0,0.214,1,Low,245.763
DSDV,20,10,0,1,5,224,UDP,896,64,60,19,32,0,0,0,0.389,1,Low,311.326
DSDV,20,5,0,1,3,255,UDP,640,79,59,21,20,0,0,0,0.45,1,Low,344.014
DSDV,20,15,0,1,1,208,UDP,512,74,59,16,39,1,1030.204,0.812,0,1,High,263.37
DSDV,20,15,0,1,0,289,UDP,512,78,83,19,53,0,0,0,0.389,1,Low,311.32
DSDV,20,15,0,1,0,248,UDP,768,81,93,22,67,0.006,6.245,1042.619,0.476,1,Low,363.259
DSDV,20,15,0,1,3,210,UDP,768,69,56,24,49,0,0,0,0.522,1,Low,393.217
DSDV,20,10,0,1,2,230,UDP,768,80,71,22,1,0.95,962.004,7.474,0,1,High,365.694
DSDV,20,15,0,1,3,212,UDP,896,87,94,25,99,1,1007.341,1.19,0,1,High,412.731
DSDV,20,20,0,1,4,261,UDP,768,74,74,20,85,0,0,0,0.421,1,Low,327.667
DSDV,20,15,0,1,3,261,UDP,640,63,99,16,15,0,0,0,0.267,1,Low,262.122
DSDV,20,1,0,1,3,222,UDP,640,51,61,22,14,0.105,106.9,465.091,0.476,1,Low,363.058
DSDV,20,20,0,1,0,240,UDP,768,94,50,21,87,0,0,0,0.45,1,Low,344.05
DSDV,20,1,0,1,4,240,UDP,512,57,99,15,10,0,0,0,0.214,1,Low,245.73
DSDV,20,5,0,1,1,207,UDP,640,78,56,22,14,0.952,970.978,3.426,0.048,1,High,365.531
DSDV,20,5,0,1,4,283,UDP,768,50,59,21,9,0,0,0,0.45,1,Low,344.043
DSDV,20,10,0,1,2,211,UDP,768,78,72,16,27,1,1012.524,1.173,0,1,High,264.056
DSDV,20,15,0,1,1,290,UDP,896,82,73,25,54,0,0,0,0.542,1,Low,409.579
DSDV,20,10,0,1,1,225,UDP,768,71,86,16,11,1,1012.524,1.098,0,1,High,263.624
DSDV,20,20,0,1,1,274,UDP,896,76,97,18,83,0,0,0,0.353,1,Low,294.938
DSDV,20,1,0,1,1,217,UDP,640,80,71,18,62,0,0,0,0.353,1,Low,294.891
DSDV,20,10,0,1,5,207,UDP,512,94,69,24,94,0.328,338.206,535.238,0.357,1,Low,412.359
DSDV,20,20,0,1,0,268,UDP,512,89,100,23,97,0,0,0,0.5,1,Low,376.792
DSDV,20,15,0,1,0,224,UDP,512,78,52,24,33,1,1030.122,0.841,0,1,High,396.265
DSDV,20,1,0,1,0,262,UDP,640,84,60,16,94,1,1019.584,1.362,0,1,High,264.178
DSDV,20,15,0,1,0,232,UDP,512,88,70,19,52,0,0,0,0.389,1,Low,311.379
DSDV,20,5,0,1,1,265,UDP,640,94,60,24,84,1,1019.438,6.386,0,1,High,398.137
DSDV,20,20,0,1,1,206,UDP,768,62,51,18,8,0,0,0,0.353,1,Low,294.951
DSDV,20,10,0,1,1,245,UDP,896,53,60,19,37,0,0,0,0.389,1,Low,311.306
DSDV,20,15,0,1,5,236,UDP,512,52,51,22,19,0,0,0,0.476,1,Low,360.432
DSDV,20,5,0,1,2,283,UDP,512,93,59,23,68,0,0,0,0.5,1,Low,376.785
DSDV,20,20,0,1,3,248,UDP,768,98,95,16,30,0,0,0,0.267,1,Low,262.142
DSDV,20,15,0,1,2,253,UDP,896,99,70,22,23,0,0,0,0.476,1,Low,360.428
DSDV,20,1,0,1,2,245,UDP,896,83,74,18,37,0,0,0,0.353,1,Low,294.916
DSDV,20,15,0,1,4,227,UDP,512,99,60,22,84,1,1029.85,57.202,0,1,High,369.48
DSDV,20,1,0,1,3,298,UDP,640,78,73,25,29,0,0,0,0.542,1,Low,409.567
DSDV,20,20,0,1,2,258,UDP,768,70,57,16,61,0,0,0,0.267,1,Low,262.141
DSDV,20,15,0,1,2,264,UDP,896,73,81,15,36,0,0,0,0.214,1,Low,245.779
DSDV,20,15,0,1,5,263,UDP,768,99,87,18,61,0.999,1011.687,7.49,0.001,1,High,298.963
DSDV,20,15,0,1,0,208,UDP,640,79,72,22,74,0,0,0,0.476,1,Low,360.472
DSDV,20,10,0,1,3,261,UDP,640,76,84,23,81,0,0,0,0.5,1,Low,376.787
DSDV,20,10,0,1,1,289,UDP,896,69,58,18,60,0,0,0,0.353,1,Low,294.934
DSDV,20,5,0,1,4,275,UDP,640,50,92,25,59,0,0,0,0.542,1,Low,409.559
DSDV,20,20,0,1,4,230,UDP,896,74,54,24,72,0,0,0,0.522,1,Low,393.187
DSDV,20,15,0,1,5,208,UDP,512,73,97,19,13,0,0,0,0.389,1,Low,311.38
DSDV,20,20,0,1,5,211,UDP,768,55,95,17,59,0.937,949.036,5.743,0.063,1,High,283.524
DSDV,20,5,0,1,4,209,UDP,768,65,63,23,66,0,0,0,0.5,1,Low,376.817
DSDV,20,15,0,1,3,201,UDP,640,97,77,23,87,1,1019.207,6.468,0,1,High,382.009
DSDV,20,20,0,1,1,225,UDP,512,90,55,24,32,0.135,139.274,495.397,0.522,1,Low,397.543
DSDV,20,20,0,1,0,203,UDP,768,72,68,23,11,1,1012.41,0.98,0,1,High,378.628
DSDV,20,5,0,1,3,230,UDP,896,61,87,19,39,0,0,0,0.389,1,Low,311.355
DSDV,20,20,0,1,3,226,UDP,768,54,75,18,62,0,0,0,0.353,1,Low,294.955
DSDV,20,10,0,1,1,243,UDP,640,66,77,23,40,0,0,0,0.5,1,Low,376.807
DSDV,20,15,0,1,2,224,UDP,512,50,56,19,34,0,0,0,0.389,1,Low,311.316
DSDV,20,10,0,1,5,295,UDP,768,75,63,17,21,0,0,0,0.312,1,Low,278.505
DSDV,20,1,0,1,2,214,UDP,896,58,97,22,95,0,0,0,0.476,1,Low,360.459
DSDV,20,10,0,1,4,292,UDP,896,100,90,17,39,0,0,0,0.312,1,Low,278.574
DSDV,20,10,0,1,4,276,UDP,768,72,58,16,95,0,0,0,0.267,1,Low,262.149
DSDV,20,1,0,1,0,201,UDP,768,97,59,23,88,0,0,0,0.5,1,Low,376.853
DSDV,20,1,0,1,1,216,UDP,768,99,72,16,87,0,0,0,0.267,1,Low,262.216
DSDV,20,1,0,1,2,255,UDP,896,72,93,25,55,0,0,0,0.542,1,Low,409.547
DSDV,20,15,0,1,4,269,UDP,768,59,77,22,38,0.339,343.557,528.514,0.313,1,Low,370.685
DSDV,20,10,0,1,4,251,UDP,768,58,77,23,83,0,0,0,0.5,1,Low,376.813
DSDV,20,15,0,1,5,279,UDP,896,98,100,21,100,0,0,0,0.45,1,Low,344.057
DSDV,20,20,0,1,2,202,UDP,512,74,83,19,59,0,0,0,0.389,1,Low,311.314
DSDV,20,20,0,1,5,216,UDP,640,88,93,23,61,0,0,0,0.5,1,Low,376.869
DSDV,20,1,0,1,0,268,UDP,896,50,75,19,40,0,0,0,0.389,1,Low,311.326
DSDV,20,15,0,1,5,272,UDP,896,72,85,15,79,0,0,0,0.214,1,Low,245.728
DSDV,20,1,0,1,1,286,UDP,512,81,79,19,34,0,0,0,0.389,1,Low,311.322
DSDV,20,5,0,1,5,204,UDP,896,51,52,16,40,0,0,0,0.267,1,Low,262.208
DSDV,20,1,0,1,5,235,UDP,768,54,89,20,67,0,0,0,0.421,1,Low,327.693
DSDV,20,5,0,1,1,261,UDP,640,92,63,18,13,0,0,0,0.353,1,Low,294.922
DSDV,20,5,0,1,2,247,UDP,640,72,95,16,32,0.171,174.618,708.128,0.266,1,Low,269.938
DSDV,20,10,0,1,2,298,UDP,896,88,60,15,48,0,0,0,0.214,1,Low,245.721
DSDV,20,5,0,1,0,253,UDP,640,99,91,21,32,0.357,364.204,502.398,0.283,1,Low,354.211
DSDV,20,5,0,1,0,230,UDP,640,61,51,22,97,0,0,0,0.476,1,Low,360.512
DSDV,20,20,0,1,1,230,UDP,640,89,93,16,83,0,0,0,0.267,1,Low,262.191
DSDV,20,1,0,1,2,240,UDP,768,97,90,24,91,0,0,0,0.522,1,Low,393.299
DSDV,20,5,0,1,3,204,UDP,768,80,76,25,3,0,0,0,0.541,1,Low,409.626
DSDV,20,15,0,1,5,239,UDP,512,96,62,24,64,0,0,0,0.522,1,Low,393.215
DSDV,20,5,0,1,4,300,UDP,768,87,79,19,85,0,0,0,0.389,1,Low,311.26
DSDV,20,5,0,1,3,237,UDP,512,67,53,24,36,0,0,0,0.522,1,Low,393.183
DSDV,20,1,0,1,2,227,UDP,768,50,93,22,79,1,1012.371,15.423,0,1,High,364.477
DSDV,20,20,0,1,5,206,UDP,640,74,63,20,12,0.359,365.788,500.964,0.264,1,Low,335.177
DSDV,20,10,0,1,1,275,UDP,512,54,57,16,66,0.348,359.288,499.837,0.167,1,Low,271.239
DSDV,20,1,0,1,0,248,UDP,512,62,99,24,77,0,0,0,0.522,1,Low,393.194
DSDV,20,15,0,1,1,232,UDP,512,73,72,22,28,0,0,0,0.476,1,Low,360.463
DSDV,20,20,0,1,2,292,UDP,768,92,64,17,8,0,0,0,0.312,1,Low,278.518
DSDV,20,20,0,1,3,210,UDP,640,67,98,19,61,0.146,148.93,1219.76,0.313,1,Low,325.33
DSDV,20,20,0,1,1,208,UDP,896,62,70,20,54,0.354,357.135,537.494,0.272,1,Low,335.532
DSDV,20,15,0,1,2,200,UDP,512,93,53,23,11,0.12,123.778,491.926,0.5,1,Low,379.937
DSDV,20,20,0,1,3,214,UDP,640,64,98,17,55,0,0,0,0.312,1,Low,278.562
DSDV,20,20,0,1,2,263,UDP,768,59,80,15,34,0,0,0,0.214,1,Low,245.731
DSDV,20,20,0,1,3,297,UDP,640,71,79,22,65,1,1019.499,1.058,0,1,High,362.863
DSDV,20,15,0,1,3,207,UDP,768,99,51,24,26,0,0,0,0.522,1,Low,393.274
DSDV,20,20,0,1,2,271,UDP,640,76,71,19,27,0,0,0,0.389,1,Low,311.35
DSDV,20,20,0,1,3,272,UDP,512,91,56,23,49,0,0,0,0.5,1,Low,376.786
DSDV,20,1,0,1,2,260,UDP,768,91,50,17,5,0,0,0,0.312,1,Low,278.513
DSDV,20,1,0,1,0,201,UDP,512,94,74,23,56,0,0,0,0.5,1,Low,376.915
DSDV,20,5,0,1,3,281,UDP,768,94,99,22,36,0,0,0,0.476,1,Low,360.409
DSDV,20,10,0,1,4,296,UDP,640,74,71,17,52,0,0,0,0.312,1,Low,278.487
DSDV,20,10,0,1,0,210,UDP,512,68,84,16,44,0,0,0,0.267,1,Low,262.216
DSDV,20,10,0,1,1,234,UDP,640,91,78,21,97,0,0,0,0.45,1,Low,344.072
DSDV,20,20,0,1,2,281,UDP,768,69,56,22,76,0,0,0,0.476,1,Low,360.412
DSDV,20,20,0,1,2,300,UDP,768,80,57,18,20,0,0,0,0.353,1,Low,294.948
DSDV,20,5,0,1,5,248,UDP,512,71,96,15,45,0,0,0,0.214,1,Low,245.735
DSDV,20,15,0,1,2,300,UDP,768,62,54,21,46,0,0,0,0.45,1,Low,344.015
DSDV,20,15,0,1,2,233,UDP,768,97,71,16,45,0,0,0,0.267,1,Low,262.149
DSDV,20,1,0,1,3,246,UDP,896,76,94,20,30,0,0,0,0.421,1,Low,327.712
DSDV,20,10,0,1,2,299,UDP,896,100,95,20,11,0,0,0,0.421,1,Low,327.657
DSDV,20,10,0,1,0,266,UDP,512,67,84,17,86,0,0,0,0.312,1,Low,278.505
DSDV,20,5,0,1,0,281,UDP,512,50,77,18,34,0,0,0,0.353,1,Low,294.874
DSDV,20,1,0,1,4,201,UDP,640,72,57,21,9,1,1019.51,1.076,0,1,High,346.435
DSDV,20,5,0,1,0,282,UDP,512,56,51,24,84,0,0,0,0.522,1,Low,393.18
DSDV,20,15,0,1,1,234,UDP,640,93,76,17,73,1,1019.565,1.856,0,1,High,280.468
DSDV,20,10,0,1,3,208,UDP,896,80,73,19,58,0,0,0,0.389,1,Low,311.318
DSDV,20,15,0,1,3,297,UDP,768,79,67,16,42,0,0,0,0.267,1,Low,262.126
DSDV,20,20,0,1,5,243,UDP,640,54,68,24,59,0,0,0,0.522,1,Low,393.209
DSDV,20,20,0,1,1,294,UDP,768,96,71,22,45,0,0,0,0.476,1,Low,360.411
DSDV,30,5,0,1,4,265,UDP,640,65,91,19,21,0,0,0,0.389,1,Low,467.003
DSDV,30,20,0,1,4,277,UDP,640,92,91,18,42,0,0,0,0.353,1,Low,442.425
DSDV,30,20,0,1,2,245,UDP,768,68,100,21,55,0,0,0,0.45,1,Low,516.204
DSDV,30,5,0,1,1,283,UDP,768,61,69,16,7,0,0,0,0.267,1,Low,393.229
DSDV,30,15,0,1,0,212,UDP,640,83,66,16,12,0,0,0,0.267,1,Low,393.359
DSDV,30,20,0,1,4,217,UDP,768,96,88,25,84,0.958,970.088,5.559,0.042,1,High,619.31
DSDV,30,20,0,1,1,285,UDP,640,56,77,20,81,0,0,0,0.421,1,Low,491.633
DSDV,30,20,0,1,5,283,UDP,512,81,74,18,27,0.011,11.68,922.766,0.353,1,Low,444.802
DSDV,30,20,0,1,0,251,UDP,896,92,82,23,26,0.384,387.547,502.645,0.3,1,Low,578.31
DSDV,30,5,0,1,3,291,UDP,768,64,91,19,18,0,0,0,0.389,1,Low,466.988
DSDV,30,1,0,1,5,222,UDP,768,83,57,19,14,0.303,306.652,519.714,0.309,1,Low,475.393
DSDV,30,10,0,1,2,230,UDP,512,86,90,16,65,1,1030.144,15.706,0,1,High,396.9
DSDV,30,1,0,1,0,288,UDP,896,87,93,16,46,0,0,0,0.267,1,Low,393.262
DSDV,30,1,0,1,4,283,UDP,896,91,99,17,7,0.062,62.313,98.609,0.312,1,Low,418.395
DSDV,30,1,0,1,3,242,UDP,768,72,66,24,62,0,0,0,0.522,1,Low,590.163
DSDV,30,1,0,1,2,297,UDP,768,50,52,15,67,0,0,0,0.214,1,Low,368.734
DSDV,30,15,0,1,0,245,UDP,768,81,81,15,62,0,0,0,0.214,1,Low,368.681
DSDV,30,1,0,1,2,284,UDP,768,92,87,15,36,0.001,1.334,79.667,0.214,1,Low,368.721
DSDV,30,10,0,1,0,296,UDP,512,63,63,18,33,0,0,0,0.353,1,Low,442.356
DSDV,30,1,0,1,5,232,UDP,896,78,66,15,90,0.393,396.146,500.477,0.114,1,Low,379.579
DSDV,30,5,0,1,3,243,UDP,768,85,65,15,87,0,0,0,0.214,1,Low,368.708
DSDV,30,15,0,1,5,243,UDP,768,99,92,19,76,0.362,366.012,504.09,0.241,1,Low,476.396
DSDV,30,15,0,1,5,222,UDP,640,84,60,22,10,1,1019.452,11.759,0,1,High,544.874
DSDV,30,1,0,1,1,293,UDP,896,59,92,19,47,0,0,0,0.389,1,Low,467.035
DSDV,30,15,0,1,0,233,UDP,512,59,54,24,49,0,0,0,0.522,1,Low,590.084
DSDV,30,20,0,1,4,208,UDP,512,71,83,18,68,1,1030.176,1.572,0,1,High,445.185
